Date Time,Pressure (psi),Temperature (C),Depth (ft),Water table elevation (ft),Water table elevation (m)
2021-12-16 16:00:00,13.0126,6.063888888888887,30.059106000000003,10137.970539234355,3090.053420358632
2021-12-16 17:00:00,13.005,6.063888888888887,30.04155,10137.956720983952,3090.049208555908
2021-12-16 18:00:00,13.008,6.063888888888887,30.04848,10137.948048778597,3090.0465652677162
2021-12-16 19:00:00,13.005,6.063888888888887,30.04155,10137.957778080201,3090.0495307588453
2021-12-16 20:00:00,13.005,6.063888888888887,30.04155,10137.93925436412,3090.043884730184
2021-12-16 21:00:00,13.008,6.063888888888887,30.04848,10137.951840052054,3090.047720847866
2021-12-16 22:00:00,13.008,6.063888888888887,30.04848,10137.933945241331,3090.042266509559
2021-12-16 23:00:00,13.008,6.063888888888887,30.04848,10137.9257427097,3090.0397663779167
2021-12-17 00:00:00,13.0065,6.063888888888887,30.045015000000006,10137.93370059361,3090.042191940933
2021-12-17 01:00:00,13.008,6.063888888888887,30.04848,10137.937959530878,3090.043490065012
2021-12-17 02:00:00,13.0112,6.063888888888887,30.055871999999997,10137.94702861184,3090.046254320889
2021-12-17 03:00:00,13.0142,6.063888888888887,30.062802,10137.93828504134,3090.0435892806
2021-12-17 04:00:00,13.0142,6.063888888888887,30.062802,10137.939636518817,3090.044001210935
2021-12-17 05:00:00,13.0157,6.063888888888887,30.066267000000003,10137.937459211847,3090.043337567771
2021-12-17 06:00:00,13.0187,6.063888888888887,30.073197000000004,10137.944313386379,3090.0454267201685
2021-12-17 07:00:00,13.0264,6.063888888888887,30.090984,10137.95182380515,3090.0477158958092
2021-12-17 08:00:00,13.0325,6.063888888888887,30.105075000000006,10137.954746159576,3090.0486066294393
2021-12-17 09:00:00,13.0356,6.063888888888887,30.112236000000006,10137.937165755024,3090.043248122132
2021-12-17 10:00:00,13.0432,6.063888888888887,30.129792,10137.945801111595,3090.0458801788145
2021-12-17 11:00:00,13.0432,6.063888888888887,30.129792,10137.922727867368,3090.038847453974
2021-12-17 12:00:00,13.0372,6.063888888888887,30.115932,10137.900072112945,3090.0319419800257
2021-12-17 13:00:00,13.0372,6.063888888888887,30.115932,10137.906709071656,3090.033964925041
2021-12-17 14:00:00,13.0386,6.063888888888887,30.119166000000003,10137.919207159859,3090.0377743423246
2021-12-17 15:00:00,13.0416,6.063888888888887,30.126096000000004,10137.921177282109,3090.0383748355875
2021-12-17 16:00:00,13.0479,6.063888888888887,30.140649,10137.92479803359,3090.0394784406376
